order_id,restaurant_id,delivery_person_id,distance_km,order_time,delivery_time,traffic_level,weather,vehicle_type,city
4464,109,205,1.36,2024-01-18 04:12:00,2024-01-18 04:27:17,Low,Stormy,Bike,Delhi
4465,197,275,9.66,2024-01-04 13:53:00,2024-01-04 14:50:10,Low,Stormy,Car,Chennai
4466,157,259,7.6,2024-01-21 13:53:00,2024-01-21 15:06:23,Medium,Rainy,Scooter,Delhi
4467,146,245,3.99,2024-01-18 20:44:00,2024-01-18 21:12:01,Medium,Clear,Car,Delhi
4468,118,248,7.63,2024-01-25 17:47:00,2024-01-25 18:41:37,Low,Clear,Scooter,Bangalore
4469,193,264,1.16,2024-01-04 14:50:00,2024-01-04 15:04:34,Medium,Clear,Car,Bangalore
4470,157,246,2.26,2024-01-26 20:21:00,2024-01-26 20:42:18,High,Clear,Scooter,Chennai
4471,124,287,9.0,2024-01-11 07:40:00,2024-01-11 08:53:15,Medium,Rainy,Scooter,Hyderabad
4472,188,219,2.31,2024-01-05 04:51:00,2024-01-05 05:02:02,Low,Rainy,Car,Delhi
4473,102,291,4.32,2024-01-05 10:11:00,2024-01-05 10:45:54,Medium,Clear,Scooter,Delhi
4474,152,245,3.58,2024-01-06 18:58:00,2024-01-06 19:28:51,Low,Rainy,Bike,Delhi
4475,133,230,4.77,2024-01-08 05:57:00,2024-01-08 06:26:11,Low,Clear,Scooter,Hyderabad
4476,105,226,3.58,2024-01-05 22:59:00,2024-01-05 23:32:36,Medium,Rainy,Bike,Bangalore
4477,146,243,6.39,2024-01-02 07:27:00,2024-01-02 08:19:20,High,Rainy,Scooter,Chennai
4478,193,221,3.13,2024-01-22 12:42:00,2024-01-22 13:10:43,Low,Stormy,Bike,Mumbai
4479,174,258,3.11,2024-01-19 02:48:00,2024-01-19 03:14:05,High,Clear,Car,Delhi
4480,177,236,3.96,2024-01-07 05:52:00,2024-01-07 06:13:19,Low,Rainy,Scooter,Chennai
4481,199,254,4.6,2024-01-09 10:46:00,2024-01-09 11:21:49,Low,Rainy,Car,Mumbai
4482,142,277,3.82,2024-01-11 01:21:00,2024-01-11 01:45:25,Medium,Rainy,Car,Mumbai
4483,190,245,1.13,2024-01-21 23:41:00,2024-01-21 23:51:00,Low,Stormy,Car,Bangalore
4484,104,241,4.43,2024-01-12 15:51:00,2024-01-12 16:28:53,Medium,Rainy,Bike,Mumbai
4485,166,206,8.43,2024-01-18 03:21:00,2024-01-18 04:24:24,Medium,Clear,Bike,Mumbai
4486,157,284,1.77,2024-01-07 23:40:00,2024-01-07 23:56:25,Medium,Stormy,Bike,Bangalore
4487,172,272,5.91,2024-01-29 11:24:00,2024-01-29 12:15:37,Medium,Stormy,Scooter,Hyderabad
4488,161,270,7.09,2024-01-21 11:09:00,2024-01-21 12:26:22,High,Stormy,Car,Delhi
4489,179,280,5.53,2024-01-16 13:24:00,2024-01-16 14:12:34,High,Rainy,Bike,Mumbai
4490,171,229,6.41,2024-01-28 06:36:00,2024-01-28 07:44:24,High,Stormy,Car,Hyderabad
4491,159,226,9.57,2024-01-30 13:40:00,2024-01-30 14:40:23,Low,Rainy,Scooter,Mumbai
4492,167,212,7.1,2024-01-28 06:18:00,2024-01-28 07:20:27,High,Clear,Scooter,Hyderabad
4493,172,236,2.64,2024-01-28 23:28:00,2024-01-28 23:44:48,Low,Stormy,Scooter,Chennai
4494,133,263,3.91,2024-01-14 19:02:00,2024-01-14 19:29:29,Medium,Rainy,Scooter,Delhi
4495,190,232,8.67,2024-01-21 14:41:00,2024-01-21 15:52:44,High,Clear,Bike,Hyderabad
4496,136,290,1.13,2024-01-28 22:35:00,2024-01-28 22:45:00,Low,Rainy,Bike,Chennai
4497,150,207,1.35,2024-01-04 10:03:00,2024-01-04 10:13:45,High,Clear,Bike,Delhi
4498,137,285,5.81,2024-01-05 19:00:00,2024-01-05 19:34:19,Low,Rainy,Bike,Bangalore
4499,180,282,1.11,2024-01-07 23:18:00,2024-01-07 23:28:00,Medium,Clear,Bike,Delhi
4500,172,207,8.75,2024-01-25 03:18:00,2024-01-25 04:26:51,Medium,Clear,Scooter,Hyderabad
4501,130,211,2.14,2024-01-06 22:33:00,2024-01-06 22:51:08,Low,Stormy,Bike,Chennai
4502,111,226,7.92,2024-01-19 14:57:00,2024-01-19 16:09:52,High,Clear,Car,Hyderabad
4503,148,234,6.11,2024-01-10 06:49:00,2024-01-10 07:56:31,High,Rainy,Car,Delhi
4504,171,266,3.44,2024-01-13 13:04:00,2024-01-13 13:35:18,Medium,Rainy,Bike,Chennai
4505,128,245,5.73,2024-01-25 15:29:00,2024-01-25 16:20:32,Medium,Rainy,Scooter,Delhi
4506,158,260,5.59,2024-01-12 18:52:00,2024-01-12 19:43:33,High,Stormy,Scooter,Hyderabad
4507,191,281,1.71,2024-01-02 03:22:00,2024-01-02 03:36:06,Medium,Rainy,Scooter,Chennai
4508,151,277,2.18,2024-01-13 03:00:00,2024-01-13 03:17:55,Low,Rainy,Car,Hyderabad
4509,167,234,8.7,2024-01-03 01:22:00,2024-01-03 02:45:55,High,Rainy,Bike,Bangalore
4510,132,214,9.44,2024-01-19 09:48:00,2024-01-19 11:00:39,Low,Stormy,Scooter,Delhi
4511,170,232,6.39,2024-01-10 10:38:00,2024-01-10 11:23:53,Low,Clear,Bike,Hyderabad
4512,179,256,1.24,2024-01-18 09:29:00,2024-01-18 09:39:00,Medium,Rainy,Scooter,Hyderabad
4513,155,246,5.53,2024-01-03 02:41:00,2024-01-03 03:23:56,High,Clear,Car,Mumbai
4514,142,291,9.35,2024-01-11 21:14:00,2024-01-11 22:52:23,High,Stormy,Scooter,Bangalore
4515,173,236,3.39,2024-01-13 21:25:00,2024-01-13 21:57:02,High,Stormy,Car,Bangalore
4516,108,252,7.14,2024-01-01 04:48:00,2024-01-01 06:16:11,High,Stormy,Bike,Bangalore
4517,189,250,8.8,2024-01-01 17:54:00,2024-01-01 19:01:18,Low,Stormy,Car,Hyderabad
4518,164,284,6.56,2024-01-21 17:39:00,2024-01-21 18:22:54,Medium,Clear,Scooter,Chennai
4519,162,242,4.59,2024-01-06 14:32:00,2024-01-06 15:06:53,Medium,Clear,Scooter,Chennai
4520,188,207,1.29,2024-01-09 16:36:00,2024-01-09 16:47:19,High,Clear,Car,Mumbai
4521,146,224,7.56,2024-01-07 01:52:00,2024-01-07 03:08:37,High,Rainy,Scooter,Delhi
4522,151,295,2.11,2024-01-09 18:57:00,2024-01-09 19:12:25,Medium,Rainy,Scooter,Bangalore
4523,126,279,2.25,2024-01-30 07:00:00,2024-01-30 07:13:43,Low,Clear,Scooter,Chennai
4524,147,200,9.39,2024-01-03 14:49:00,2024-01-03 16:13:03,High,Rainy,Bike,Bangalore
4525,177,228,3.83,2024-01-08 21:21:00,2024-01-08 22:04:58,High,Stormy,Car,Delhi
4526,199,210,6.51,2024-01-27 22:30:00,2024-01-27 23:39:40,High,Stormy,Car,Mumbai
4527,164,217,4.91,2024-01-16 09:15:00,2024-01-16 09:36:38,Low,Clear,Car,Mumbai
4528,162,206,8.24,2024-01-29 15:51:00,2024-01-29 16:44:02,Medium,Clear,Scooter,Delhi
4529,151,293,3.83,2024-01-10 13:21:00,2024-01-10 13:38:56,Low,Rainy,Bike,Mumbai
4530,188,215,6.31,2024-01-06 03:50:00,2024-01-06 04:29:39,Low,Clear,Bike,Mumbai
4531,185,251,6.68,2024-01-24 22:44:00,2024-01-24 23:52:09,High,Rainy,Scooter,Bangalore
4532,160,243,7.23,2024-01-17 10:54:00,2024-01-17 12:03:11,Medium,Stormy,Scooter,Delhi
4533,126,230,6.46,2024-01-27 12:30:00,2024-01-27 13:28:05,High,Clear,Bike,Chennai
4534,129,217,1.51,2024-01-10 14:11:00,2024-01-10 14:28:47,Medium,Stormy,Bike,Delhi
4535,161,238,8.87,2024-01-24 19:59:00,2024-01-24 21:21:12,High,Stormy,Car,Mumbai
4536,151,211,3.54,2024-01-24 00:41:00,2024-01-24 01:18:28,Low,Stormy,Car,Mumbai
4537,175,238,6.15,2024-01-10 03:54:00,2024-01-10 04:54:28,High,Stormy,Car,Hyderabad
4538,103,260,7.8,2024-01-12 18:36:00,2024-01-12 19:41:23,Medium,Clear,Bike,Delhi
4539,153,250,6.86,2024-01-28 15:01:00,2024-01-28 15:51:52,Low,Clear,Scooter,Delhi
4540,133,238,7.71,2024-01-30 23:44:00,2024-01-31 00:43:54,Low,Stormy,Car,Bangalore
4541,103,297,2.32,2024-01-18 17:19:00,2024-01-18 17:42:06,High,Clear,Scooter,Chennai
4542,192,268,7.52,2024-01-12 09:59:00,2024-01-12 10:56:04,Low,Stormy,Scooter,Hyderabad
4543,119,219,2.84,2024-01-18 05:55:00,2024-01-18 06:18:04,High,Clear,Car,Chennai
4544,131,209,2.74,2024-01-13 11:05:00,2024-01-13 11:29:50,Low,Rainy,Car,Hyderabad
4545,150,237,1.94,2024-01-08 12:56:00,2024-01-08 13:13:40,Medium,Clear,Scooter,Chennai
4546,154,277,3.15,2024-01-27 05:27:00,2024-01-27 05:51:49,Medium,Stormy,Bike,Delhi
4547,114,277,7.62,2024-01-24 08:23:00,2024-01-24 09:17:33,Low,Stormy,Car,Mumbai
4548,171,218,7.65,2024-01-15 12:17:00,2024-01-15 13:22:28,Low,Stormy,Scooter,Hyderabad
4549,131,294,2.48,2024-01-26 03:35:00,2024-01-26 03:50:27,High,Rainy,Car,Chennai
4550,106,247,6.15,2024-01-02 13:21:00,2024-01-02 14:14:01,High,Clear,Car,Chennai
4551,155,231,5.21,2024-01-28 14:46:00,2024-01-28 15:35:07,Medium,Stormy,Scooter,Bangalore
4552,176,210,9.98,2024-01-04 09:04:00,2024-01-04 10:49:32,High,Stormy,Bike,Delhi
4553,105,230,4.44,2024-01-14 00:03:00,2024-01-14 00:37:25,Medium,Clear,Scooter,Chennai
4554,116,204,3.69,2024-01-06 06:31:00,2024-01-06 06:58:27,High,Rainy,Scooter,Hyderabad
4555,119,271,6.45,2024-01-29 02:19:00,2024-01-29 03:02:11,Low,Stormy,Car,Chennai
4556,155,253,5.11,2024-01-09 22:29:00,2024-01-09 23:14:44,Medium,Stormy,Car,Delhi
4557,104,289,8.28,2024-01-14 01:02:00,2024-01-14 02:01:19,Low,Stormy,Scooter,Chennai
4558,106,208,7.18,2024-01-26 02:03:00,2024-01-26 03:14:15,High,Clear,Car,Bangalore
4559,192,294,9.98,2024-01-30 21:14:00,2024-01-30 22:53:32,High,Stormy,Bike,Bangalore
4560,132,290,3.48,2024-01-27 04:49:00,2024-01-27 05:21:56,High,Stormy,Car,Delhi
4561,186,218,3.04,2024-01-23 07:41:00,2024-01-23 08:10:44,High,Rainy,Bike,Chennai
4562,115,251,6.15,2024-01-08 01:14:00,2024-01-08 02:03:09,Medium,Clear,Car,Hyderabad
4563,146,278,8.5,2024-01-13 18:47:00,2024-01-13 20:17:50,High,Rainy,Bike,Chennai
4564,128,253,7.22,2024-01-23 10:46:00,2024-01-23 11:34:57,Medium,Clear,Scooter,Delhi
4565,128,286,7.16,2024-01-06 20:18:00,2024-01-06 21:38:30,High,Stormy,Car,Mumbai
4566,137,205,8.01,2024-01-23 14:43:00,2024-01-23 15:50:08,High,Clear,Car,Mumbai
4567,199,236,5.29,2024-01-17 01:15:00,2024-01-17 02:07:41,High,Stormy,Car,Delhi
4568,108,252,6.38,2024-01-30 00:07:00,2024-01-30 00:57:19,High,Clear,Car,Delhi
4569,129,296,7.26,2024-01-17 14:45:00,2024-01-17 15:23:20,Low,Clear,Scooter,Chennai
4570,116,281,8.52,2024-01-02 10:23:00,2024-01-02 11:39:11,Medium,Stormy,Scooter,Delhi
4571,126,235,1.27,2024-01-30 20:43:00,2024-01-30 20:57:35,Low,Rainy,Car,Bangalore
4572,168,224,1.57,2024-01-16 23:44:00,2024-01-16 23:57:36,High,Rainy,Scooter,Delhi
4573,181,213,9.51,2024-01-08 01:18:00,2024-01-08 02:17:25,Low,Rainy,Scooter,Bangalore
4574,170,291,6.2,2024-01-03 16:25:00,2024-01-03 17:36:58,High,Stormy,Car,Bangalore
4575,113,295,5.86,2024-01-22 18:57:00,2024-01-22 19:48:09,High,Clear,Car,Hyderabad
4576,175,217,6.49,2024-01-24 16:10:00,2024-01-24 16:50:40,Medium,Clear,Car,Chennai
4577,106,222,5.12,2024-01-28 16:44:00,2024-01-28 17:29:02,High,Rainy,Scooter,Bangalore
4578,195,220,6.93,2024-01-02 18:33:00,2024-01-02 19:36:45,Medium,Stormy,Bike,Mumbai
4579,140,274,3.96,2024-01-04 04:18:00,2024-01-04 04:46:54,Low,Stormy,Scooter,Bangalore
4580,187,294,1.48,2024-01-18 03:57:00,2024-01-18 04:17:22,High,Stormy,Car,Mumbai
4581,147,234,5.21,2024-01-17 01:03:00,2024-01-17 01:45:46,Low,Stormy,Bike,Mumbai
4582,127,200,4.8,2024-01-20 20:00:00,2024-01-20 20:44:57,High,Stormy,Car,Delhi
4583,163,231,7.4,2024-01-14 15:18:00,2024-01-14 16:09:34,Medium,Clear,Scooter,Hyderabad
4584,107,271,5.74,2024-01-17 13:18:00,2024-01-17 14:15:00,High,Stormy,Car,Mumbai
4585,145,295,7.27,2024-01-16 16:54:00,2024-01-16 17:30:40,Low,Clear,Scooter,Mumbai
4586,116,275,6.27,2024-01-18 03:36:00,2024-01-18 04:22:55,High,Clear,Bike,Hyderabad
4587,165,252,3.8,2024-01-15 10:37:00,2024-01-15 10:56:29,Low,Rainy,Bike,Chennai
4588,173,281,7.08,2024-01-16 10:18:00,2024-01-16 11:40:43,High,Stormy,Bike,Chennai
4589,152,265,4.92,2024-01-30 06:22:00,2024-01-30 07:05:18,High,Rainy,Car,Chennai
4590,131,225,4.29,2024-01-02 12:54:00,2024-01-02 13:28:24,Medium,Rainy,Car,Chennai
4591,101,286,1.22,2024-01-25 11:08:00,2024-01-25 11:19:25,Medium,Rainy,Scooter,Hyderabad
4592,128,298,6.3,2024-01-29 03:22:00,2024-01-29 04:19:42,Medium,Stormy,Bike,Chennai
4593,180,215,1.84,2024-01-12 03:09:00,2024-01-12 03:35:10,High,Clear,Car,Mumbai
4594,138,230,1.65,2024-01-06 15:27:00,2024-01-06 15:47:04,Low,Stormy,Scooter,Mumbai
4595,181,282,2.04,2024-01-16 18:33:00,2024-01-16 18:55:42,High,Stormy,Car,Hyderabad
4596,198,268,6.69,2024-01-23 11:40:00,2024-01-23 12:26:05,Low,Stormy,Scooter,Hyderabad
4597,191,224,2.83,2024-01-10 06:18:00,2024-01-10 06:41:41,Medium,Stormy,Bike,Bangalore
4598,142,229,7.72,2024-01-14 06:08:00,2024-01-14 07:09:44,High,Clear,Bike,Delhi
4599,130,288,3.23,2024-01-08 19:47:00,2024-01-08 20:14:23,Low,Rainy,Scooter,Mumbai
4600,168,223,1.27,2024-01-10 07:50:00,2024-01-10 08:00:00,Medium,Stormy,Scooter,Chennai
4601,182,222,9.96,2024-01-20 04:33:00,2024-01-20 05:42:48,Low,Stormy,Scooter,Mumbai
4602,105,205,7.98,2024-01-10 03:33:00,2024-01-10 04:28:29,Medium,Clear,Bike,Mumbai
4603,188,232,8.25,2024-01-29 23:57:00,2024-01-30 01:16:40,High,Rainy,Car,Bangalore
4604,151,277,7.12,2024-01-20 22:29:00,2024-01-20 23:20:01,Medium,Clear,Bike,Bangalore
4605,106,266,3.35,2024-01-29 11:32:00,2024-01-29 12:05:03,High,Rainy,Bike,Mumbai
4606,110,236,3.44,2024-01-15 04:14:00,2024-01-15 04:40:26,High,Rainy,Bike,Bangalore
4607,106,254,3.09,2024-01-20 08:58:00,2024-01-20 09:15:30,Low,Rainy,Car,Bangalore
4608,144,296,9.92,2024-01-28 09:21:00,2024-01-28 10:48:56,High,Rainy,Scooter,Delhi
4609,117,248,8.07,2024-01-07 12:19:00,2024-01-07 13:36:24,High,Rainy,Bike,Mumbai
4610,128,269,1.64,2024-01-22 09:22:00,2024-01-22 09:37:35,Medium,Stormy,Car,Mumbai
4611,180,240,7.84,2024-01-26 18:33:00,2024-01-26 19:49:50,High,Stormy,Scooter,Hyderabad
4612,155,211,1.07,2024-01-20 15:10:00,2024-01-20 15:20:00,Low,Rainy,Bike,Delhi
4613,113,276,7.45,2024-01-05 10:27:00,2024-01-05 11:31:18,High,Rainy,Scooter,Mumbai
4614,141,207,9.21,2024-01-02 19:30:00,2024-01-02 20:42:03,Low,Rainy,Car,Chennai
4615,192,224,4.25,2024-01-04 08:04:00,2024-01-04 08:26:00,Low,Rainy,Bike,Chennai
4616,116,214,6.59,2024-01-29 19:22:00,2024-01-29 19:50:33,Low,Clear,Car,Mumbai
4617,174,202,2.55,2024-01-22 14:59:00,2024-01-22 15:19:33,Medium,Rainy,Bike,Hyderabad
4618,188,253,2.45,2024-01-02 05:02:00,2024-01-02 05:12:00,Low,Rainy,Scooter,Hyderabad
4619,181,298,6.43,2024-01-03 10:54:00,2024-01-03 11:35:41,Low,Rainy,Bike,Mumbai
4620,158,235,2.4,2024-01-11 11:57:00,2024-01-11 12:21:47,High,Clear,Scooter,Chennai
4621,152,227,8.21,2024-01-03 16:24:00,2024-01-03 17:13:18,Low,Clear,Scooter,Mumbai
4622,149,270,6.46,2024-01-02 06:34:00,2024-01-02 07:29:06,Medium,Stormy,Car,Chennai
4623,182,231,1.56,2024-01-02 15:13:00,2024-01-02 15:28:13,Low,Clear,Scooter,Mumbai
4624,126,260,8.06,2024-01-16 10:47:00,2024-01-16 11:57:21,Medium,Stormy,Bike,Bangalore
4625,176,201,7.39,2024-01-16 15:22:00,2024-01-16 16:22:55,High,Clear,Car,Mumbai
4626,110,297,5.57,2024-01-04 11:11:00,2024-01-04 12:09:42,High,Stormy,Scooter,Hyderabad
4627,101,282,9.12,2024-01-13 02:08:00,2024-01-13 03:33:13,High,Rainy,Car,Hyderabad
4628,103,279,4.64,2024-01-01 16:51:00,2024-01-01 17:26:27,Low,Stormy,Scooter,Delhi
4629,143,257,9.18,2024-01-11 13:49:00,2024-01-11 15:04:48,Low,Stormy,Car,Chennai
4630,147,226,8.31,2024-01-26 21:29:00,2024-01-26 22:34:44,Medium,Rainy,Bike,Hyderabad
4631,167,251,6.18,2024-01-30 01:22:00,2024-01-30 02:07:37,Medium,Rainy,Bike,Mumbai
4632,138,220,7.23,2024-01-07 20:19:00,2024-01-07 21:05:44,Low,Rainy,Scooter,Chennai
4633,108,216,5.17,2024-01-10 03:59:00,2024-01-10 04:38:55,Low,Clear,Scooter,Delhi
4634,156,244,8.19,2024-01-08 13:31:00,2024-01-08 14:47:29,High,Rainy,Car,Bangalore
4635,162,230,4.73,2024-01-22 06:04:00,2024-01-22 06:45:58,Medium,Rainy,Scooter,Mumbai
4636,109,282,1.39,2024-01-29 09:56:00,2024-01-29 10:06:00,High,Rainy,Scooter,Mumbai
4637,199,291,5.97,2024-01-20 14:30:00,2024-01-20 15:31:33,High,Rainy,Scooter,Mumbai
4638,171,278,8.34,2024-01-04 12:54:00,2024-01-04 13:56:55,High,Clear,Car,Mumbai
4639,175,280,2.52,2024-01-06 04:32:00,2024-01-06 04:51:37,High,Clear,Car,Delhi
4640,128,208,9.01,2024-01-02 09:37:00,2024-01-02 11:14:25,High,Stormy,Car,Delhi
4641,187,280,7.55,2024-01-05 12:51:00,2024-01-05 13:39:46,Low,Rainy,Scooter,Hyderabad
4642,150,290,8.27,2024-01-26 10:24:00,2024-01-26 11:57:58,High,Stormy,Scooter,Delhi
4643,114,283,5.43,2024-01-21 21:40:00,2024-01-21 22:25:42,High,Clear,Scooter,Chennai
4644,144,212,7.57,2024-01-09 02:11:00,2024-01-09 03:23:54,Medium,Stormy,Bike,Hyderabad
4645,169,250,2.92,2024-01-10 10:29:00,2024-01-10 11:00:57,Medium,Rainy,Car,Bangalore
4646,109,297,7.39,2024-01-02 16:00:00,2024-01-02 17:21:07,High,Stormy,Scooter,Bangalore
4647,186,210,1.3,2024-01-17 13:54:00,2024-01-17 14:04:00,Medium,Rainy,Car,Chennai
4648,198,288,9.75,2024-01-19 23:28:00,2024-01-20 00:55:44,High,Rainy,Scooter,Bangalore
4649,195,261,3.95,2024-01-07 00:13:00,2024-01-07 00:39:30,Medium,Clear,Car,Delhi
4650,107,241,5.49,2024-01-13 06:00:00,2024-01-13 06:57:25,High,Rainy,Bike,Chennai
4651,137,201,2.97,2024-01-12 04:42:00,2024-01-12 05:15:03,High,Stormy,Scooter,Chennai
4652,118,201,6.08,2024-01-13 18:48:00,2024-01-13 19:42:15,Medium,Clear,Bike,Hyderabad
4653,165,285,7.41,2024-01-22 16:47:00,2024-01-22 17:52:27,High,Clear,Bike,Hyderabad
4654,121,239,3.6,2024-01-01 05:05:00,2024-01-01 05:34:53,Medium,Stormy,Car,Bangalore
4655,170,203,2.76,2024-01-29 13:28:00,2024-01-29 13:49:42,Low,Clear,Bike,Bangalore
4656,158,280,8.1,2024-01-26 20:10:00,2024-01-26 21:31:49,High,Stormy,Car,Delhi
4657,115,217,7.7,2024-01-13 06:20:00,2024-01-13 07:23:09,Low,Stormy,Car,Bangalore
4658,181,277,3.86,2024-01-26 12:43:00,2024-01-26 13:10:26,Medium,Rainy,Scooter,Delhi
4659,160,210,4.84,2024-01-14 16:07:00,2024-01-14 16:41:36,Medium,Rainy,Scooter,Bangalore
4660,131,218,4.78,2024-01-06 05:49:00,2024-01-06 06:31:02,Low,Rainy,Bike,Delhi
4661,171,299,3.66,2024-01-12 15:30:00,2024-01-12 15:57:55,Medium,Stormy,Car,Chennai
4662,124,221,8.08,2024-01-07 14:50:00,2024-01-07 16:05:30,Medium,Stormy,Car,Delhi
4663,178,278,6.4,2024-01-04 10:44:00,2024-01-04 11:31:50,Low,Rainy,Car,Bangalore
4664,115,292,5.72,2024-01-11 07:56:00,2024-01-11 08:37:23,Low,Stormy,Car,Hyderabad
4665,197,203,5.53,2024-01-14 21:34:00,2024-01-14 22:17:04,Medium,Clear,Scooter,Bangalore
4666,105,213,1.63,2024-01-20 02:03:00,2024-01-20 02:13:15,Low,Clear,Bike,Mumbai
4667,125,237,6.19,2024-01-22 10:54:00,2024-01-22 12:04:33,High,Stormy,Bike,Delhi
4668,156,299,7.1,2024-01-25 06:21:00,2024-01-25 07:18:16,Medium,Clear,Scooter,Hyderabad
4669,129,293,6.87,2024-01-28 16:49:00,2024-01-28 17:40:12,Medium,Clear,Scooter,Hyderabad
4670,114,255,2.05,2024-01-17 16:51:00,2024-01-17 17:07:55,High,Rainy,Car,Bangalore
4671,146,225,5.16,2024-01-27 03:19:00,2024-01-27 03:56:50,Low,Clear,Car,Hyderabad
4672,135,262,9.67,2024-01-28 02:54:00,2024-01-28 04:09:03,Medium,Rainy,Car,Mumbai
4673,109,296,7.26,2024-01-08 07:50:00,2024-01-08 08:57:58,High,Rainy,Bike,Mumbai
4674,155,267,9.15,2024-01-19 01:57:00,2024-01-19 03:02:26,Low,Rainy,Scooter,Chennai
4675,171,280,2.6,2024-01-25 05:42:00,2024-01-25 06:02:25,Low,Clear,Car,Delhi
4676,111,234,8.65,2024-01-15 13:37:00,2024-01-15 14:59:13,Medium,Stormy,Car,Delhi
4677,132,282,6.87,2024-01-29 01:51:00,2024-01-29 02:51:12,High,Rainy,Car,Mumbai
4678,107,234,8.96,2024-01-04 00:47:00,2024-01-04 02:05:11,High,Clear,Car,Bangalore
4679,161,247,3.1,2024-01-22 11:08:00,2024-01-22 11:41:14,High,Clear,Bike,Mumbai
4680,150,244,6.52,2024-01-20 14:22:00,2024-01-20 15:11:55,High,Clear,Car,Delhi
4681,112,265,8.05,2024-01-13 02:40:00,2024-01-13 04:21:04,High,Stormy,Bike,Chennai
4682,185,228,5.18,2024-01-08 07:18:00,2024-01-08 08:20:43,High,Stormy,Scooter,Delhi
4683,146,202,1.41,2024-01-24 06:05:00,2024-01-24 06:15:46,Medium,Clear,Scooter,Hyderabad
4684,130,207,1.33,2024-01-20 14:31:00,2024-01-20 14:41:00,Low,Clear,Car,Mumbai
4685,119,291,2.66,2024-01-17 10:41:00,2024-01-17 10:51:00,Medium,Clear,Bike,Mumbai
4686,189,202,4.3,2024-01-17 09:03:00,2024-01-17 09:37:02,High,Rainy,Car,Hyderabad
4687,186,270,2.74,2024-01-10 14:15:00,2024-01-10 14:37:39,Low,Stormy,Car,Chennai
4688,123,270,6.47,2024-01-22 19:48:00,2024-01-22 20:47:09,Medium,Stormy,Car,Bangalore
4689,126,277,8.25,2024-01-29 06:21:00,2024-01-29 07:14:11,Low,Rainy,Scooter,Bangalore
4690,175,202,1.54,2024-01-28 08:47:00,2024-01-28 09:05:47,High,Rainy,Scooter,Chennai
4691,182,259,6.73,2024-01-19 17:59:00,2024-01-19 18:56:07,Low,Stormy,Car,Hyderabad
4692,110,258,6.38,2024-01-13 11:02:00,2024-01-13 12:00:05,High,Rainy,Bike,Delhi
4693,190,263,1.81,2024-01-16 00:06:00,2024-01-16 00:16:00,Low,Rainy,Scooter,Mumbai
4694,157,219,2.64,2024-01-19 09:09:00,2024-01-19 09:21:41,Low,Stormy,Bike,Chennai
4695,180,221,9.79,2024-01-12 16:27:00,2024-01-12 17:56:25,Medium,Rainy,Bike,Delhi
4696,175,295,8.42,2024-01-07 23:36:00,2024-01-08 00:51:49,High,Rainy,Car,Chennai
4697,110,219,3.14,2024-01-07 04:14:00,2024-01-07 04:28:21,Low,Rainy,Car,Bangalore
4698,146,275,8.9,2024-01-15 21:23:00,2024-01-15 22:11:32,Low,Clear,Car,Mumbai
4699,165,295,3.57,2024-01-10 02:33:00,2024-01-10 03:05:38,High,Clear,Car,Mumbai
4700,171,237,2.41,2024-01-18 05:58:00,2024-01-18 06:11:47,Low,Stormy,Car,Hyderabad
4701,130,299,1.03,2024-01-03 00:56:00,2024-01-03 01:06:00,High,Rainy,Scooter,Hyderabad
4702,140,236,8.68,2024-01-01 23:19:00,2024-01-02 00:32:14,Low,Stormy,Scooter,Mumbai
4703,117,289,1.63,2024-01-17 05:31:00,2024-01-17 05:45:57,Medium,Rainy,Bike,Hyderabad
4704,194,201,6.34,2024-01-10 08:10:00,2024-01-10 09:23:05,Medium,Stormy,Car,Hyderabad
4705,122,299,6.28,2024-01-03 18:00:00,2024-01-03 18:39:01,Low,Rainy,Bike,Hyderabad
4706,176,261,7.9,2024-01-22 04:39:00,2024-01-22 05:55:39,High,Rainy,Scooter,Delhi
4707,134,278,8.08,2024-01-06 13:08:00,2024-01-06 14:05:16,Low,Rainy,Bike,Mumbai
4708,168,248,5.25,2024-01-18 11:40:00,2024-01-18 12:19:35,Medium,Rainy,Bike,Mumbai
4709,119,291,8.26,2024-01-28 00:58:00,2024-01-28 01:52:27,Low,Rainy,Scooter,Hyderabad
4710,165,283,7.13,2024-01-30 01:46:00,2024-01-30 02:44:58,Medium,Stormy,Bike,Chennai
4711,123,214,3.02,2024-01-25 05:44:00,2024-01-25 06:14:41,Medium,Stormy,Bike,Mumbai
4712,163,230,8.69,2024-01-25 20:58:00,2024-01-25 21:53:57,Low,Rainy,Bike,Hyderabad
4713,162,291,3.64,2024-01-29 06:00:00,2024-01-29 06:28:20,Medium,Rainy,Scooter,Delhi
4714,117,291,5.84,2024-01-12 21:39:00,2024-01-12 22:39:46,High,Clear,Car,Chennai
4715,194,262,9.54,2024-01-27 00:50:00,2024-01-27 02:13:03,Medium,Rainy,Car,Delhi
4716,186,208,2.16,2024-01-28 21:57:00,2024-01-28 22:08:27,Low,Clear,Car,Bangalore
4717,112,231,5.51,2024-01-06 13:17:00,2024-01-06 13:53:27,Low,Rainy,Car,Mumbai
4718,148,236,4.21,2024-01-26 09:49:00,2024-01-26 10:44:23,High,Stormy,Car,Mumbai
4719,144,295,4.95,2024-01-04 14:18:00,2024-01-04 15:11:54,High,Rainy,Scooter,Chennai
